id;tipo_dia;unidade;barra;potencia_pv_kw;potencia_bess_kw;razao_bess_h;capacidade_bess_kwh;fator_carga
391;ceu_aberto;5;25;8,49;8,49;2,821;23,95;1,0302
391;ceu_aberto;6;32;88,07;88,07;3,899;343,39;0,9678
392;parcialmente_nublado;1;6;326,39;326,39;1,356;442,45;0,9542
392;parcialmente_nublado;2;10;208,73;208,73;2,416;504,33;1,1129
392;parcialmente_nublado;3;14;89,07;89,07;1,71;152,27;0,9733
392;parcialmente_nublado;4;18;81,19;81,19;3,989;323,88;0,9865
392;parcialmente_nublado;5;25;29,46;29,46;2,758;81,24;1,0149
392;parcialmente_nublado;6;32;428,18;428,18;1,449;620,33;0,9246
393;nublado;1;6;309,86;309,86;1,954;605,38;0,9397
393;nublado;2;10;39,57;39,57;2,518;99,62;1,0166
393;nublado;3;14;1091,25;1091,25;2,023;2208,02;0,9815
393;nublado;4;18;373,99;373,99;3,641;1361,76;1,0631
393;nublado;5;25;127,78;127,78;3,982;508,81;0,9554
393;nublado;6;32;484,79;484,79;1,484;719,2;1,1111
394;ceu_aberto;1;6;443,77;443,77;1,385;614,56;0,9996
394;ceu_aberto;2;10;750,88;750,88;3,179;2387,12;1,0007
394;ceu_aberto;3;14;340,94;340,94;2,584;880,9;1,0086
394;ceu_aberto;4;18;196,83;196,83;2,158;424,67;1,0071
394;ceu_aberto;5;25;42,15;42,15;2,839;119,67;0,997
394;ceu_aberto;6;32;553,07;553,07;3,317;1834,58;1,0013
395;parcialmente_nublado;1;6;86,28;86,28;3,245;279,99;0,9804
395;parcialmente_nublado;2;10;337,87;337,87;1,316;444,7;1,0131
395;parcialmente_nublado;3;14;252,97;252,97;2,089;528,49;1,0439
395;parcialmente_nublado;4;18;226,12;226,12;1,792;405,19;0,9645
395;parcialmente_nublado;5;25;271,93;271,93;2,615;711,02;1,0074
395;parcialmente_nublado;6;32;383,4;383,4;1,184;454,04;0,9792
396;nublado;1;6;218,39;218,39;1,373;299,77;0,9575
396;nublado;2;10;1078,25;1078,25;3,807;4104,98;1,1084
396;nublado;3;14;212,71;212,71;1,627;346,05;0,9317
396;nublado;4;18;153,12;153,12;1,445;221,31;1,0444
396;nublado;5;25;904,18;904,18;2,606;2355,86;0,9869
396;nublado;6;32;61,09;61,09;1,14;69,67;1,0231
397;ceu_aberto;1;6;122,15;122,15;3,677;449,18;0,9745
397;ceu_aberto;2;10;103,59;103,59;3,557;368,48;0,9822
397;ceu_aberto;3;14;309,03;309,03;2,125;656,67;1,03
397;ceu_aberto;4;18;30,0;30,0;3,823;114,69;1,0906
397;ceu_aberto;5;25;156,72;156,72;3,416;535,33;1,0603
397;ceu_aberto;6;32;490,13;490,13;3,553;1741,63;0,9435
398;parcialmente_nublado;1;6;172,24;172,24;1,363;234,76;0,9717
398;parcialmente_nublado;2;10;189,6;189,6;1,051;199,31;0,9938
398;parcialmente_nublado;3;14;286,9;286,9;3,336;957,02;0,9619
398;parcialmente_nublado;4;18;86,75;86,75;2,21;191,73;0,9692
398;parcialmente_nublado;5;25;15,34;15,34;2,575;39,5;0,9642
398;parcialmente_nublado;6;32;137,27;137,27;2,989;410,23;0,996
399;parcialmente_nublado;1;6;446,36;446,36;3,814;1702,26;0,9661
399;parcialmente_nublado;2;10;102,68;102,68;1,435;147,31;0,9688
399;parcialmente_nublado;3;14;699,56;699,56;3,672;2569,02;1,0765
399;parcialmente_nublado;4;18;15,87;15,87;1,373;21,79;1,0284
399;parcialmente_nublado;5;25;168,89;168,89;2,952;498,57;0,8983
399;parcialmente_nublado;6;32;146,63;146,63;1,96;287,34;1,0693
400;ceu_aberto;1;6;110,41;110,41;1,187;131,03;1,0255
400;ceu_aberto;2;10;156,43;156,43;3,504;548,11;0,9081
400;ceu_aberto;3;14;396,83;396,83;1,825;724,15;0,9793
400;ceu_aberto;4;18;258,33;258,33;2,488;642,64;1,0621
400;ceu_aberto;5;25;98,96;98,96;2,143;212,09;0,9183
400;ceu_aberto;6;32;762,66;762,66;2,712;2068,18;0,9926
401;ceu_aberto;1;6;464,41;464,41;2,419;1123,45;0,9885
401;ceu_aberto;2;10;242,91;242,91;1,476;358,47;0,9843
401;ceu_aberto;3;14;243,03;243,03;3,931;955,32;1,1054
401;ceu_aberto;4;18;8,45;8,45;1,87;15,8;1,0884
401;ceu_aberto;5;25;339,53;339,53;2,228;756,33;1,0708
401;ceu_aberto;6;32;934,18;934,18;1,232;1151,01;1,0898
402;ceu_aberto;1;6;606,56;606,56;3,411;2069,17;1,0813
402;ceu_aberto;2;10;70,55;70,55;2,935;207,09;1,0007
402;ceu_aberto;3;14;104,02;104,02;1,692;176,03;0,9917
402;ceu_aberto;4;18;458,25;458,25;3,267;1497,31;0,9315
402;ceu_aberto;5;25;815,02;815,02;3,184;2594,83;0,9818
402;ceu_aberto;6;32;29,04;29,04;1,426;41,41;0,9642
403;ceu_aberto;1;6;77,49;77,49;1,511;117,11;0,9647
403;ceu_aberto;2;10;164,37;164,37;1,35;221,99;1,0348
403;ceu_aberto;3;14;412,23;412,23;2,357;971,61;1,0123
403;ceu_aberto;4;18;10,42;10,42;2,742;28,59;1,0822
403;ceu_aberto;5;25;42,05;42,05;3,461;145,53;1,036
403;ceu_aberto;6;32;86,77;86,77;3,993;346,5;0,9959
404;parcialmente_nublado;1;6;95,43;95,43;2,087;199,21;0,9777
404;parcialmente_nublado;2;10;1,66;1,66;2,472;4,11;0,9991
404;parcialmente_nublado;3;14;51,11;51,11;3,452;176,43;0,9657
404;parcialmente_nublado;4;18;88,79;88,79;1,899;168,6;0,9432
404;parcialmente_nublado;5;25;346,59;346,59;2,845;986,08;1,0717
404;parcialmente_nublado;6;32;164,83;164,83;1,787;294,51;1,0408
405;nublado;1;6;283,51;283,51;1,583;448,74;0,9291
405;nublado;2;10;735,66;735,66;1,31;963,48;1,0402
405;nublado;3;14;1549,66;1549,66;3,513;5443,79;0,9629
405;nublado;4;18;167,37;167,37;3,455;578,27;0,9594
405;nublado;5;25;149,31;149,31;1,454;217,12;0,9549
405;nublado;6;32;145,27;145,27;3,117;452,74;1,0576
406;ceu_aberto;1;6;446,83;446,83;3,926;1754,35;0,9884
406;ceu_aberto;2;10;464,86;464,86;2,089;971,01;0,9557
406;ceu_aberto;3;14;45,5;45,5;3,284;149,41;1,0639
406;ceu_aberto;4;18;48,75;48,75;3,415;166,5;0,9749
406;ceu_aberto;5;25;96,99;96,99;2,158;209,3;1,0578
406;ceu_aberto;6;32;67,68;67,68;3,048;206,26;1,0726
407;ceu_aberto;1;6;920,92;920,92;2,434;2241,59;1,0378
407;ceu_aberto;2;10;464,69;464,69;2,934;1363,41;1,0978
407;ceu_aberto;3;14;49,94;49,94;2,519;125,78;0,9702
407;ceu_aberto;4;18;511,77;511,77;1,456;745,06;0,9657
407;ceu_aberto;5;25;16,56;16,56;3,797;62,86;0,9073
407;ceu_aberto;6;32;290,35;290,35;2,951;856,81;1,0331
408;parcialmente_nublado;1;6;61,4;61,4;3,555;218,27;0,9404
408;parcialmente_nublado;2;10;38,57;38,57;1,317;50,8;1,0205
408;parcialmente_nublado;3;14;207,23;207,23;1,342;278,14;0,9984
408;parcialmente_nublado;4;18;428,59;428,59;3,548;1520,61;0,9765
408;parcialmente_nublado;5;25;377,91;377,91;1,733;655,01;1,0528
408;parcialmente_nublado;6;32;86,82;86,82;3,124;271,27;0,9704
409;parcialmente_nublado;1;6;266,93;266,93;2,517;671,87;0,9657
409;parcialmente_nublado;2;10;516,54;516,54;2,591;1338,4;0,9805
409;parcialmente_nublado;3;14;62,5;62,5;2,755;172,16;1,018
409;parcialmente_nublado;4;18;589,08;589,08;3,328;1960,54;1,0251
409;parcialmente_nublado;5;25;56,02;56,02;2,435;136,42;0,8686
409;parcialmente_nublado;6;32;1010,33;1010,33;2,283;2306,35;0,9882
410;parcialmente_nublado;1;6;246,07;246,07;3,448;848,48;0,964
410;parcialmente_nublado;2;10;61,45;61,45;2,431;149,39;0,9806
410;parcialmente_nublado;3;14;1005,33;1005,33;1,225;1231,62;0,9808
410;parcialmente_nublado;4;18;1251,19;1251,19;1,568;1962,09;0,9743
410;parcialmente_nublado;5;25;327,14;327,14;1,456;476,43;0,9449
410;parcialmente_nublado;6;32;8,6;8,6;3,059;26,31;1,0145
411;ceu_aberto;1;6;24,52;24,52;2,47;60,57;1,0105
411;ceu_aberto;2;10;405,01;405,01;1,489;603,05;0,9193
411;ceu_aberto;3;14;96,2;96,2;3,682;354,21;0,9523
411;ceu_aberto;4;18;15,62;15,62;3,536;55,22;0,9429
411;ceu_aberto;5;25;26,86;26,86;1,069;28,72;1,044
411;ceu_aberto;6;32;383,65;383,65;2,743;1052,35;1,1153
412;parcialmente_nublado;1;6;197,85;197,85;2,721;538,37;1,0405
412;parcialmente_nublado;2;10;49,26;49,26;1,142;56,24;1,0297
412;parcialmente_nublado;3;14;879,57;879,57;1,615;1420,54;0,962
412;parcialmente_nublado;4;18;50,37;50,37;2,333;117,51;0,963
412;parcialmente_nublado;5;25;409,5;409,5;3,032;1241,43;1,0226
412;parcialmente_nublado;6;32;119,35;119,35;3,333;397,77;1,0771
413;nublado;1;6;143,87;143,87;3,024;435,05;0,9556
413;nublado;2;10;101,66;101,66;1,776;180,53;0,9924
413;nublado;3;14;290,18;290,18;3,911;1134,89;0,979
413;nublado;4;18;71,45;71,45;2,646;189,07;0,9647
413;nublado;5;25;352,2;352,2;3,723;1311,08;1,0067
413;nublado;6;32;283,07;283,07;1,647;466,27;1,0182
414;nublado;1;6;651,42;651,42;1,432;933,07;0,9476
414;nublado;2;10;244,99;244,99;3,341;818,57;0,9198
414;nublado;3;14;239,66;239,66;2,248;538,82;1,0185
414;nublado;4;18;25,65;25,65;2,016;51,71;0,9914
414;nublado;5;25;2,76;2,76;1,221;3,37;1,0177
414;nublado;6;32;135,63;135,63;3,988;540,93;1,026
415;parcialmente_nublado;1;6;1551,83;1551,83;1,292;2005,03;0,9639
415;parcialmente_nublado;2;10;464,93;464,93;3,687;1714,28;0,9078
415;parcialmente_nublado;3;14;289,43;289,43;3,655;1057,98;0,9486
415;parcialmente_nublado;4;18;382,47;382,47;2,846;1088,39;0,9776
415;parcialmente_nublado;5;25;361,6;361,6;1,186;428,77;0,9384
415;parcialmente_nublado;6;32;543,61;543,61;3,412;1854,79;0,9701
416;parcialmente_nublado;1;6;985,1;985,1;3,721;3665,47;0,977
416;parcialmente_nublado;2;10;63,21;63,21;3,616;228,55;0,9817
416;parcialmente_nublado;3;14;77,41;77,41;1,668;129,08;1,0245
416;parcialmente_nublado;4;18;174,55;174,55;3,189;556,64;1,0387
416;parcialmente_nublado;5;25;282,39;282,39;2,15;607,26;0,9817
416;parcialmente_nublado;6;32;1085,91;1085,91;3,794;4119,47;1,0172
417;parcialmente_nublado;1;6;671,85;671,85;2,25;1511,97;1,0184
417;parcialmente_nublado;2;10;683,54;683,54;2,29;1565,2;0,9886
417;parcialmente_nublado;3;14;1083,94;1083,94;3,031;3285,04;0,9818
417;parcialmente_nublado;4;18;47,37;47,37;1,002;47,48;0,9229
417;parcialmente_nublado;5;25;85,81;85,81;3,877;332,73;0,9517
417;parcialmente_nublado;6;32;414,02;414,02;1,523;630,74;1,0023
418;ceu_aberto;1;6;3,27;3,27;3,362;10,99;1,042
418;ceu_aberto;2;10;908,11;908,11;1,844;1674,38;0,9325
418;ceu_aberto;3;14;9,22;9,22;2,069;19,07;1,055
418;ceu_aberto;4;18;1029,57;1029,57;2,529;2603,39;0,9901
418;ceu_aberto;5;25;191,01;191,01;2,748;524,91;0,9489
418;ceu_aberto;6;32;564,26;564,26;1,876;1058,62;0,972
419;ceu_aberto;1;6;165,97;165,97;1,827;303,22;0,9174
419;ceu_aberto;2;10;391,93;391,93;2,451;960,75;1,1209
419;ceu_aberto;3;14;38,67;38,67;1,693;65,47;1,0156
419;ceu_aberto;4;18;13,31;13,31;3,979;52,97;1,0007
419;ceu_aberto;5;25;570,69;570,69;1,129;644,25;0,9814
419;ceu_aberto;6;32;46,21;46,21;2,354;108,79;1,0365
420;ceu_aberto;1;6;679,57;679,57;3,776;2565,9;0,9348
420;ceu_aberto;2;10;26,71;26,71;2,594;69,29;0,9759
420;ceu_aberto;3;14;37,61;37,61;2,487;93,53;1,0094
420;ceu_aberto;4;18;162,93;162,93;1,639;267,05;0,8947
420;ceu_aberto;5;25;228,8;228,8;2,354;538,49;0,9324
420;ceu_aberto;6;32;614,8;614,8;3,771;2318,38;1,0987
421;ceu_aberto;1;6;195,89;195,89;3,734;731,54;0,9858
421;ceu_aberto;2;10;169,24;169,24;2,922;494,58;1,0744
421;ceu_aberto;3;14;407,32;407,32;2,391;973,95;1,0079
421;ceu_aberto;4;18;324,44;324,44;1,327;430,47;0,9737
421;ceu_aberto;5;25;28,47;28,47;2,055;58,5;0,9996
421;ceu_aberto;6;32;73,93;73,93;2,996;221,48;1,0413
422;nublado;1;6;5,17;5,17;3,613;18,66;0,9857
422;nublado;2;10;342,9;342,9;1,062;364,01;0,9787
422;nublado;3;14;128,58;128,58;3,455;444,22;1,056
422;nublado;4;18;42,5;42,5;3,56;151,3;0,9985
422;nublado;5;25;120,06;120,06;2,787;334,58;0,9991
422;nublado;6;32;202,55;202,55;2,44;494,16;1,0707
423;ceu_aberto;1;6;111,35;111,35;2,414;268,76;1,0005
423;ceu_aberto;2;10;632,68;632,68;1,5;948,75;0,8621
423;ceu_aberto;3;14;231,19;231,19;1,209;279,46;1,0413
423;ceu_aberto;4;18;755,12;755,12;1,951;1473,4;1,1497
423;ceu_aberto;5;25;131,23;131,23;2,635;345,75;0,9906
423;ceu_aberto;6;32;282,83;282,83;2,958;836,63;0,9595
424;nublado;1;6;389,35;389,35;2,496;971,7;0,9789
424;nublado;2;10;778,85;778,85;3,281;2555,78;0,9866
424;nublado;3;14;927,62;927,62;2,708;2512,39;1,0069
424;nublado;4;18;862,35;862,35;2,155;1858,0;1,0701
424;nublado;5;25;6,9;6,9;2,995;20,67;0,9723
424;nublado;6;32;518,36;518,36;2,998;1553,89;0,9623
425;ceu_aberto;1;6;358,32;358,32;1,003;359,41;1,0185
425;ceu_aberto;2;10;57,85;57,85;2,201;127,34;0,9695
425;ceu_aberto;3;14;758,48;758,48;1,443;1094,11;0,959
425;ceu_aberto;4;18;230,2;230,2;2,196;505,48;1,0445
425;ceu_aberto;5;25;532,66;532,66;1,964;1046,17;0,8394
425;ceu_aberto;6;32;235,45;235,45;1,608;378,52;0,9785
426;parcialmente_nublado;1;6;70,75;70,75;1,883;133,23;0,9331
426;parcialmente_nublado;2;10;116,99;116,99;2,302;269,28;1,049
426;parcialmente_nublado;3;14;52,06;52,06;1,874;97,54;0,9775
426;parcialmente_nublado;4;18;221,1;221,1;1,664;367,86;1,0114
426;parcialmente_nublado;5;25;194,86;194,86;2,054;400,2;0,9755
426;parcialmente_nublado;6;32;124,52;124,52;2,807;349,52;1,101
427;ceu_aberto;1;6;208,1;208,1;1,743;362,7;1,0318
427;ceu_aberto;2;10;396,9;396,9;1,41;559,74;0,9709
427;ceu_aberto;3;14;143,96;143,96;2,583;371,9;0,9452
427;ceu_aberto;4;18;36,51;36,51;1,625;59,32;1,034
427;ceu_aberto;5;25;434,81;434,81;2,122;922,89;1,1174
427;ceu_aberto;6;32;525,19;525,19;3,332;1749,96;1,0272
428;parcialmente_nublado;1;6;125,21;125,21;3,411;427,12;0,9529
428;parcialmente_nublado;2;10;843,19;843,19;2,216;1868,38;0,9574
428;parcialmente_nublado;3;14;2,3;2,3;2,457;5,66;0,9974
428;parcialmente_nublado;4;18;884,5;884,5;1,083;957,94;0,9697
428;parcialmente_nublado;5;25;578,22;578,22;2,204;1274,38;1,1315
428;parcialmente_nublado;6;32;214,9;214,9;1,502;322,79;1,0418
429;parcialmente_nublado;1;6;428,2;428,2;1,324;566,86;1,0269
429;parcialmente_nublado;2;10;589,09;589,09;3,127;1842,0;0,9987
429;parcialmente_nublado;3;14;319,67;319,67;2,431;777,01;0,9593
429;parcialmente_nublado;4;18;903,96;903,96;3,096;2798,88;1,0519
429;parcialmente_nublado;5;25;248,4;248,4;2,594;644,4;1,063
429;parcialmente_nublado;6;32;991,05;991,05;1,403;1390,36;0,9176
430;ceu_aberto;1;6;155,13;155,13;2,221;344,55;0,9399
430;ceu_aberto;2;10;217,21;217,21;2,592;562,94;1,042
430;ceu_aberto;3;14;32,61;32,61;3,173;103,46;1,0039
430;ceu_aberto;4;18;46,06;46,06;2,114;97,38;0,9891
430;ceu_aberto;5;25;48,82;48,82;1,317;64,28;1,0187
430;ceu_aberto;6;32;457,91;457,91;2,963;1356,78;1,0082
431;parcialmente_nublado;1;6;231,08;231,08;2,18;503,86;1,0335
431;parcialmente_nublado;2;10;67,48;67,48;3,103;209,41;0,9337
431;parcialmente_nublado;3;14;121,17;121,17;1,358;164,57;1,0454
431;parcialmente_nublado;4;18;334,73;334,73;2,439;816,34;1,0234
431;parcialmente_nublado;5;25;184,04;184,04;1,824;335,71;0,9962
431;parcialmente_nublado;6;32;114,02;114,02;2,136;243,52;1,047
432;ceu_aberto;1;6;262,28;262,28;2,64;692,32;1,0257
432;ceu_aberto;2;10;193,61;193,61;2,726;527,88;0,926
432;ceu_aberto;3;14;81,66;81,66;3,115;254,35;0,9736
432;ceu_aberto;4;18;882,2;882,2;2,888;2547,93;0,9961
432;ceu_aberto;5;25;305,5;305,5;1,822;556,54;0,9544
432;ceu_aberto;6;32;436,44;436,44;2,661;1161,41;1,0473
433;ceu_aberto;1;6;104,0;104,0;2,65;275,63;1,0507
433;ceu_aberto;2;10;1833,78;1833,78;3,952;7247,89;1,0142
433;ceu_aberto;3;14;181,58;181,58;2,8;508,4;0,9314
433;ceu_aberto;4;18;16,02;16,02;3,0;48,05;1,1047
433;ceu_aberto;5;25;58,41;58,41;1,641;95,87;0,9505
433;ceu_aberto;6;32;229,31;229,31;1,321;302,82;1,1239
434;ceu_aberto;1;6;1209,16;1209,16;1,242;1502,04;0,9917
434;ceu_aberto;2;10;51,16;51,16;1,485;75,99;1,0247
434;ceu_aberto;3;14;1750,74;1750,74;3,86;6758,68;1,0201
434;ceu_aberto;4;18;25,84;25,84;3,984;102,94;1,0431
434;ceu_aberto;5;25;119,42;119,42;3,394;405,35;1,0144
434;ceu_aberto;6;32;522,48;522,48;2,546;1330,05;1,0423
435;ceu_aberto;1;6;15,96;15,96;1,703;27,19;0,9967
435;ceu_aberto;2;10;276,96;276,96;3,736;1034,69;0,9906
435;ceu_aberto;3;14;334,44;334,44;1,885;630,56;0,9464
435;ceu_aberto;4;18;130,13;130,13;2,944;383,14;1,0439
435;ceu_aberto;5;25;99,43;99,43;3,361;334,23;0,9954
435;ceu_aberto;6;32;74,55;74,55;1,066;79,47;0,9933
436;nublado;1;6;311,44;311,44;1,923;598,76;0,9836
436;nublado;2;10;280,4;280,4;3,162;886,7;0,9849
436;nublado;3;14;133,01;133,01;1,588;211,2;0,9629
436;nublado;4;18;752,95;752,95;1,69;1272,41;0,987
436;nublado;5;25;398,53;398,53;3,419;1362,39;1,0108
436;nublado;6;32;1683,12;1683,12;2,113;3556,91;0,9892
437;nublado;1;6;283,31;283,31;2,702;765,49;1,0201
437;nublado;2;10;488,04;488,04;3,645;1778,88;0,9939
437;nublado;3;14;183,8;183,8;3,307;607,9;1,088
437;nublado;4;18;161,8;161,8;1,157;187,13;0,9827
437;nublado;5;25;355,04;355,04;2,69;955,2;0,9928
437;nublado;6;32;462,54;462,54;2,253;1042,31;0,9827
438;ceu_aberto;1;6;57,98;57,98;2,202;127,69;1,0207
438;ceu_aberto;2;10;271,31;271,31;2,567;696,57;1,0649
438;ceu_aberto;3;14;586,23;586,23;1,771;1037,95;1,0095
438;ceu_aberto;4;18;435,23;435,23;3,694;1607,71;0,9641
438;ceu_aberto;5;25;149,26;149,26;1,539;229,73;0,9663
438;ceu_aberto;6;32;594,14;594,14;2,831;1682,29;1,0288
439;nublado;1;6;481,53;481,53;3,291;1584,83;1,0592
439;nublado;2;10;81,96;81,96;1,539;126,11;0,9987
439;nublado;3;14;343,63;343,63;2,472;849,61;0,9747
439;nublado;4;18;99,41;99,41;1,341;133,3;1,0086
439;nublado;5;25;302,88;302,88;2,584;782,54;1,0309
439;nublado;6;32;52,4;52,4;3,462;181,43;0,9047
440;parcialmente_nublado;1;6;179,95;179,95;1,728;310,88;0,9585
440;parcialmente_nublado;2;10;89,15;89,15;1,729;154,18;0,9221
440;parcialmente_nublado;3;14;71,31;71,31;3,375;240,68;0,9811
440;parcialmente_nublado;4;18;181,58;181,58;2,531;459,65;0,9551
440;parcialmente_nublado;5;25;1043,4;1043,4;2,154;2247,81;0,9982
440;parcialmente_nublado;6;32;57,25;57,25;3,531;202,17;1,0001
441;parcialmente_nublado;1;6;481,78;481,78;3,151;1518,03;1,0407
441;parcialmente_nublado;2;10;549,75;549,75;1,932;1062,2;1,0178
441;parcialmente_nublado;3;14;572,57;572,57;3,936;2253,47;0,9764
441;parcialmente_nublado;4;18;689,03;689,03;1,433;987,61;1,0506
441;parcialmente_nublado;5;25;41,29;41,29;3,731;154,06;0,9901
441;parcialmente_nublado;6;32;631,23;631,23;3,029;1912,22;1,0045
442;ceu_aberto;1;6;339,36;339,36;3,774;1280,91;1,0017
442;ceu_aberto;2;10;815,84;815,84;3,211;2619,98;0,9997
442;ceu_aberto;3;14;167,61;167,61;1,16;194,41;1,0051
442;ceu_aberto;4;18;351,47;351,47;3,595;1263,64;0,9472
442;ceu_aberto;5;25;501,1;501,1;3,79;1898,99;0,9886
442;ceu_aberto;6;32;103,58;103,58;3,381;350,21;0,9378
443;parcialmente_nublado;1;6;27,06;27,06;1,83;49,54;1,0136
443;parcialmente_nublado;2;10;121,85;121,85;3,005;366,13;0,9203
443;parcialmente_nublado;3;14;342,14;342,14;3,06;1046,94;0,9909
443;parcialmente_nublado;4;18;19,4;19,4;3,123;60,6;0,9759
443;parcialmente_nublado;5;25;206,83;206,83;3,672;759,58;1,0043
443;parcialmente_nublado;6;32;287,3;287,3;2,196;630,79;1,0511
444;ceu_aberto;1;6;153,86;153,86;2,992;460,42;1,0119
444;ceu_aberto;2;10;15,26;15,26;2,916;44,48;0,9352
444;ceu_aberto;3;14;616,32;616,32;3,737;2303,13;0,9521
444;ceu_aberto;4;18;313,3;313,3;3,099;971,0;0,9957
444;ceu_aberto;5;25;460,93;460,93;1,495;689,0;0,947
444;ceu_aberto;6;32;327,43;327,43;3,255;1065,7;0,9364
445;ceu_aberto;1;6;67,35;67,35;1,528;102,94;1,038
445;ceu_aberto;2;10;83,2;83,2;1,062;88,36;0,9326
445;ceu_aberto;3;14;33,12;33,12;3,687;122,12;0,9642
445;ceu_aberto;4;18;997,18;997,18;2,74;2732,34;1,0099
445;ceu_aberto;5;25;86,15;86,15;2,054;176,98;0,9958
445;ceu_aberto;6;32;1647,34;1647,34;2,54;4184,28;1,0436
446;nublado;1;6;415,84;415,84;3,812;1585,27;1,0274
446;nublado;2;10;3,22;3,22;3,016;9,7;1,0374
446;nublado;3;14;1,22;1,22;1,333;1,63;1,0407
446;nublado;4;18;208,01;208,01;3,582;745,0;1,0126
446;nublado;5;25;131,65;131,65;2,443;321,57;0,981
446;nublado;6;32;11,94;11,94;1,834;21,9;1,0251
447;parcialmente_nublado;1;6;326,3;326,3;3,494;1140,05;0,9484
447;parcialmente_nublado;2;10;643,43;643,43;2,863;1842,4;0,9404
447;parcialmente_nublado;3;14;0,13;0,13;3,139;0,42;1,0197
447;parcialmente_nublado;4;18;130,06;130,06;3,416;444,27;1,0249
447;parcialmente_nublado;5;25;1862,63;1862,63;1,277;2378,28;1,0547
447;parcialmente_nublado;6;32;354,92;354,92;3,078;1092,35;1,0281
448;parcialmente_nublado;1;6;522,56;522,56;2,487;1299,62;1,0097
448;parcialmente_nublado;2;10;931,06;931,06;1,331;1239,26;1,0007
448;parcialmente_nublado;3;14;102,04;102,04;3,044;310,61;1,0368
448;parcialmente_nublado;4;18;1492,99;1492,99;3,702;5526,54;1,0068
448;parcialmente_nublado;5;25;132,55;132,55;3,764;498,93;0,9882
448;parcialmente_nublado;6;32;20,34;20,34;2,821;57,37;1,0234
449;parcialmente_nublado;1;6;52,27;52,27;1,909;99,77;0,9654
449;parcialmente_nublado;2;10;52,13;52,13;2,66;138,68;0,9534
449;parcialmente_nublado;3;14;133,15;133,15;3,289;437,89;1,0337
449;parcialmente_nublado;4;18;635,72;635,72;3,764;2392,59;1,0517
449;parcialmente_nublado;5;25;20,94;20,94;2,236;46,82;1,0255
449;parcialmente_nublado;6;32;48,64;48,64;1,318;64,09;0,9781
450;nublado;1;6;81,13;81,13;3,571;289,73;0,9903
450;nublado;2;10;707,35;707,35;2,45;1732,94;1,0458
450;nublado;3;14;292,88;292,88;1,409;412,75;0,9591
450;nublado;4;18;240,25;240,25;3,458;830,85;1,0383
450;nublado;5;25;540,99;540,99;2,382;1288,81;0,976
450;nublado;6;32;48,75;48,75;2,814;137,18;1,0502
451;ceu_aberto;1;6;480,96;480,96;1,289;619,79;0,9928
451;ceu_aberto;2;10;221,96;221,96;3,866;858,05;0,9611
451;ceu_aberto;3;14;69,7;69,7;2,629;183,21;1,0845
451;ceu_aberto;4;18;465,86;465,86;3,017;1405,34;1,0062
451;ceu_aberto;5;25;323,5;323,5;1,637;529,47;0,9415
451;ceu_aberto;6;32;523,34;523,34;1,421;743,77;1,0203
452;ceu_aberto;1;6;101,46;101,46;1,639;166,31;0,9572
452;ceu_aberto;2;10;20,94;20,94;1,195;25,01;0,9387
452;ceu_aberto;3;14;156,24;156,24;1,749;273,29;1,0489
452;ceu_aberto;4;18;0,95;0,95;3,483;3,31;1,0129
452;ceu_aberto;5;25;67,62;67,62;2,762;186,73;1,0276
452;ceu_aberto;6;32;431,45;431,45;2,758;1190,05;0,9673
453;nublado;1;6;51,49;51,49;1,127;58,06;1,069
453;nublado;2;10;402,89;402,89;2,508;1010,36;0,9403
453;nublado;3;14;13,56;13,56;3,205;43,47;0,9905
453;nublado;4;18;149,04;149,04;1,532;228,28;0,9318
453;nublado;5;25;112,99;112,99;3,074;347,31;0,908
453;nublado;6;32;26,25;26,25;2,639;69,28;1,1098
454;parcialmente_nublado;1;6;113,92;113,92;3,386;385,75;0,9787
454;parcialmente_nublado;2;10;371,69;371,69;3,61;1341,86;0,9783
454;parcialmente_nublado;3;14;1202,83;1202,83;3,539;4257,19;1,0288
454;parcialmente_nublado;4;18;467,5;467,5;3,614;1689,61;0,9992
454;parcialmente_nublado;5;25;1185,52;1185,52;1,659;1966,38;1,0542
454;parcialmente_nublado;6;32;322,81;322,81;2,317;747,94;1,0141
455;parcialmente_nublado;1;6;305,12;305,12;2,389;729,05;0,9487
455;parcialmente_nublado;2;10;36,43;36,43;2,761;100,58;0,9831
455;parcialmente_nublado;3;14;23,41;23,41;2,731;63,91;0,9329
455;parcialmente_nublado;4;18;126,98;126,98;3,934;499,57;1,1033
455;parcialmente_nublado;5;25;20,11;20,11;3,747;75,35;0,9866
455;parcialmente_nublado;6;32;441,4;441,4;3,547;1565,8;0,9909
456;parcialmente_nublado;1;6;194,12;194,12;1,385;268,94;0,943
456;parcialmente_nublado;2;10;386,42;386,42;3,665;1416,27;0,958
456;parcialmente_nublado;3;14;367,47;367,47;2,406;884,15;1,0253
456;parcialmente_nublado;4;18;96,86;96,86;1,458;141,23;1,0806
456;parcialmente_nublado;5;25;532,42;532,42;3,374;1796,52;1,0143
456;parcialmente_nublado;6;32;138,9;138,9;2,873;399,09;0,9445
457;parcialmente_nublado;1;6;1216,01;1216,01;1,409;1713,33;0,8491
457;parcialmente_nublado;2;10;340,94;340,94;1,064;362,75;0,9876
